Kecamatan,Nama Sekolah,Tahun,Jumlah Penduduk,Status,Siswa,Guru,Rombel
Seberang Ulu Ii,SD NEGERI 100 PALEMBANG,2022-2023,101445,Negeri,289,16,12
Seberang Ulu Ii,SD NEGERI 101 PALEMBANG,2022-2023,101445,Negeri,298,13,12
Seberang Ulu Ii,SD NEGERI 102 PALEMBANG,2022-2023,101445,Negeri,351,14,12
Seberang Ulu Ii,SD XAVERIUS 07 PALEMBANG,2022-2023,101445,Swasta,73,7,6
Seberang Ulu Ii,SD ISLAM TERPADU AULADI PALEMBANG,2023-2024,105784,Swasta,483,38,22
Seberang Ulu Ii,SD IT ABI UMI,2023-2024,105784,Swasta,0,0,0
Seberang Ulu Ii,SD MUHAMMADIYAH 16 PALEMBANG,2023-2024,105784,Swasta,304,14,11
Seberang Ulu Ii,SD MUHAMMADIYAH 17 PALEMBANG,2023-2024,105784,Swasta,164,8,6
Seberang Ulu Ii,SD NEGERI 090 PALEMBANG,2023-2024,105784,Negeri,436,22,15
Seberang Ulu Ii,SD NEGERI 091 PALEMBANG,2023-2024,105784,Negeri,453,24,19
Seberang Ulu Ii,SD NEGERI 092 PALEMBANG,2023-2024,105784,Negeri,293,17,12
Seberang Ulu Ii,SD NEGERI 093 PALEMBANG,2023-2024,105784,Negeri,572,23,18
Seberang Ulu Ii,SD NEGERI 094 PALEMBANG,2023-2024,105784,Negeri,238,15,11
Seberang Ulu Ii,SD NEGERI 095 PALEMBANG,2023-2024,105784,Negeri,386,18,15
Seberang Ulu Ii,SD NEGERI 096 PALEMBANG,2023-2024,105784,Negeri,154,8,6
Seberang Ulu Ii,SD NEGERI 097 PALEMBANG,2023-2024,105784,Negeri,120,10,6
Seberang Ulu Ii,SD NEGERI 098 PALEMBANG,2023-2024,105784,Negeri,510,19,17
Seberang Ulu Ii,SD NEGERI 099 PALEMBANG,2023-2024,105784,Negeri,365,21,16
Seberang Ulu Ii,SD NEGERI 100 PALEMBANG,2023-2024,105784,Negeri,282,15,12
Seberang Ulu Ii,SD NEGERI 101 PALEMBANG,2023-2024,105784,Negeri,314,20,12
Seberang Ulu Ii,SD NEGERI 102 PALEMBANG,2023-2024,105784,Negeri,354,14,12
Seberang Ulu Ii,SD XAVERIUS 07 PALEMBANG,2023-2024,105784,Swasta,63,7,6
Seberang Ulu Ii,SD ISLAM TERPADU AULADI PALEMBANG,2024-2025,106752,Swasta,461,35,19
Seberang Ulu Ii,SD IT ABI UMI,2024-2025,106752,Swasta,0,0,0
Seberang Ulu Ii,SD MUHAMMADIYAH 16 PALEMBANG,2024-2025,106752,Swasta,321,18,13
Seberang Ulu Ii,SD MUHAMMADIYAH 17 PALEMBANG,2024-2025,106752,Swasta,168,7,6
Seberang Ulu Ii,SD NEGERI 090 PALEMBANG,2024-2025,106752,Negeri,422,22,15
Seberang Ulu Ii,SD NEGERI 091 PALEMBANG,2024-2025,106752,Negeri,444,24,19
Seberang Ulu Ii,SD NEGERI 092 PALEMBANG,2024-2025,106752,Negeri,293,17,12
Seberang Ulu Ii,SD NEGERI 093 PALEMBANG,2024-2025,106752,Negeri,552,24,18
Seberang Ulu Ii,SD NEGERI 094 PALEMBANG,2024-2025,106752,Negeri,256,18,11
Seberang Ulu Ii,SD NEGERI 095 PALEMBANG,2024-2025,106752,Negeri,395,19,16
Seberang Ulu Ii,SD NEGERI 096 PALEMBANG,2024-2025,106752,Negeri,155,9,6
Seberang Ulu Ii,SD NEGERI 097 PALEMBANG,2024-2025,106752,Negeri,120,9,6
Seberang Ulu Ii,SD NEGERI 098 PALEMBANG,2024-2025,106752,Negeri,525,25,18
Seberang Ulu Ii,SD NEGERI 099 PALEMBANG,2024-2025,106752,Negeri,363,21,15
Seberang Ulu Ii,SD NEGERI 100 PALEMBANG,2024-2025,106752,Negeri,294,15,12
Seberang Ulu Ii,SD NEGERI 101 PALEMBANG,2024-2025,106752,Negeri,345,18,13
Seberang Ulu Ii,SD NEGERI 102 PALEMBANG,2024-2025,106752,Negeri,343,18,12
Seberang Ulu Ii,SD XAVERIUS 07 PALEMBANG,2024-2025,106752,Swasta,55,6,6
Sematang Borang,SD KHOIRU UMMAH PALEMBANG,2019-2020,36445,Swasta,86,6,6
Sematang Borang,SD NEGERI 245 PALEMBANG,2019-2020,36445,Negeri,785,24,21
Sematang Borang,SD NEGERI 246 PALEMBANG,2019-2020,36445,Negeri,655,27,18
Sematang Borang,SD NEGERI 247 PALEMBANG,2019-2020,36445,Negeri,680,31,22
Sematang Borang,SD NEGERI 248 PALEMBANG,2019-2020,36445,Negeri,429,12,15
Sematang Borang,SD XAVERIUS 09 PALEMBANG,2019-2020,36445,Swasta,554,22,18
Sematang Borang,SD KHOIRU UMMAH PALEMBANG,2020-2021,54362,Swasta,107,5,6
Sematang Borang,SD NEGERI 245 PALEMBANG,2020-2021,54362,Negeri,788,25,21
Sematang Borang,SD NEGERI 246 PALEMBANG,2020-2021,54362,Negeri,684,26,19
Sematang Borang,SD NEGERI 247 PALEMBANG,2020-2021,54362,Negeri,687,27,22
Sematang Borang,SD NEGERI 248 PALEMBANG,2020-2021,54362,Negeri,519,10,17
Sematang Borang,SD XAVERIUS 09 PALEMBANG,2020-2021,54362,Swasta,549,25,18
Sematang Borang,SD KHOIRU UMMAH PALEMBANG,2021-2022,56874,Swasta,108,4,6
Sematang Borang,SD NEGERI 245 PALEMBANG,2021-2022,56874,Negeri,767,28,21
Sematang Borang,SD NEGERI 246 PALEMBANG,2021-2022,56874,Negeri,635,27,20
Sematang Borang,SD NEGERI 247 PALEMBANG,2021-2022,56874,Negeri,719,28,22
Sematang Borang,SD NEGERI 248 PALEMBANG,2021-2022,56874,Negeri,584,12,19
Sematang Borang,SD XAVERIUS 09 PALEMBANG,2021-2022,56874,Swasta,533,28,18
Sematang Borang,SD KHOIRU UMMAH PALEMBANG,2022-2023,62538,Swasta,90,8,6
Sematang Borang,SD NEGERI 245 PALEMBANG,2022-2023,62538,Negeri,762,28,22
Sematang Borang,SD NEGERI 246 PALEMBANG,2022-2023,62538,Negeri,669,26,21
Sematang Borang,SD NEGERI 247 PALEMBANG,2022-2023,62538,Negeri,739,28,22
Sematang Borang,SD NEGERI 248 PALEMBANG,2022-2023,62538,Negeri,640,14,21
Sematang Borang,SD XAVERIUS 09 PALEMBANG,2022-2023,62538,Swasta,534,25,18
Sematang Borang,SD ISLAM TERPADU AULADI SEMATANG BORANG,2023-2024,67447,Swasta,0,0,0
Sematang Borang,SD KHOIRU UMMAH PALEMBANG,2023-2024,67447,Swasta,92,8,6
Sematang Borang,SD NEGERI 245 PALEMBANG,2023-2024,67447,Negeri,758,33,22
Sematang Borang,SD NEGERI 246 PALEMBANG,2023-2024,67447,Negeri,711,25,22
Sematang Borang,SD NEGERI 247 PALEMBANG,2023-2024,67447,Negeri,739,28,23
Sematang Borang,SD NEGERI 248 PALEMBANG,2023-2024,67447,Negeri,801,25,25
Sematang Borang,SD XAVERIUS 09 PALEMBANG,2023-2024,67447,Swasta,533,23,18
Sematang Borang,SD ISLAM TERPADU AULADI SEMATANG BORANG,2024-2025,70870,Swasta,0,0,0
Sematang Borang,SD KHOIRU UMMAH PALEMBANG,2024-2025,70870,Swasta,87,8,6
Sematang Borang,SD NEGERI 245 PALEMBANG,2024-2025,70870,Negeri,735,30,23
Sematang Borang,SD NEGERI 246 PALEMBANG,2024-2025,70870,Negeri,731,30,23
Sematang Borang,SD NEGERI 247 PALEMBANG,2024-2025,70870,Negeri,766,30,26
Sematang Borang,SD NEGERI 248 PALEMBANG,2024-2025,70870,Negeri,848,34,27
Sematang Borang,SD QAD AFLAHA ISLAMIC SCHOOL,2024-2025,70870,Swasta,0,0,0
Sematang Borang,SD XAVERIUS 09 PALEMBANG,2024-2025,70870,Swasta,545,24,18
Sukarami,SD BINA BANGSA PALEMBANG,2019-2020,158246,Swasta,114,11,6
Sukarami,SD ISLAM CENDIKIA FAIHA,2019-2020,158246,Swasta,258,17,10
Sukarami,SD IT ALHANAN PALEMBANG,2019-2020,158246,Swasta,147,5,6
Sukarami,SD MUHAMMADIYAH 18 PALEMBANG,2019-2020,158246,Swasta,492,20,19
Sukarami,SD NEGERI 114 PALEMBANG,2019-2020,158246,Negeri,797,33,25
Sukarami,SD NEGERI 115 PALEMBANG,2019-2020,158246,Negeri,862,32,27
Sukarami,SD NEGERI 116 PALEMBANG,2019-2020,158246,Negeri,676,24,20
Sukarami,SD NEGERI 117 PALEMBANG,2019-2020,158246,Negeri,932,29,28
Sukarami,SD NEGERI 118 PALEMBANG,2019-2020,158246,Negeri,660,24,20
Sukarami,SD NEGERI 119 PALEMBANG,2019-2020,158246,Negeri,727,27,23
Sukarami,SD NEGERI 120 PALEMBANG,2019-2020,158246,Negeri,667,25,21
Sukarami,SD NEGERI 121 PALEMBANG,2019-2020,158246,Negeri,447,16,15
Sukarami,SD NEGERI 122 PALEMBANG,2019-2020,158246,Negeri,520,19,17
Sukarami,SD NEGERI 123 PALEMBANG,2019-2020,158246,Negeri,685,16,19
Sukarami,SD NEGERI 124 PALEMBANG,2019-2020,158246,Negeri,663,23,20
Sukarami,SD NEGERI 125 PALEMBANG,2019-2020,158246,Negeri,416,16,14
Sukarami,SD NEGERI 126 PALEMBANG,2019-2020,158246,Negeri,687,24,20
Sukarami,SD NEGERI 127 PALEMBANG,2019-2020,158246,Negeri,859,30,26
Sukarami,SD NEGERI 128 PALEMBANG,2019-2020,158246,Negeri,433,15,12
Sukarami,SD NEGERI 129 PALEMBANG,2019-2020,158246,Negeri,1269,46,35
Sukarami,SD NEGERI 130 PALEMBANG,2019-2020,158246,Negeri,969,38,28
Sukarami,SD NEGERI 131 PALEMBANG,2019-2020,158246,Negeri,1052,31,31
Sukarami,SD NEGERI 132 PALEMBANG,2019-2020,158246,Negeri,960,32,30
Sukarami,SD NEGERI 133 PALEMBANG,2019-2020,158246,Negeri,733,21,21
Sukarami,SD NEGERI 134 PALEMBANG,2019-2020,158246,Negeri,1151,33,32
Sukarami,SD NEGERI 135 PALEMBANG,2019-2020,158246,Negeri,1207,48,38
Sukarami,SD BINA BANGSA PALEMBANG,2020-2021,183667,Swasta,86,6,6
Sukarami,SD ISLAM CENDIKIA FAIHA,2020-2021,183667,Swasta,296,17,10
Sukarami,SD IT ALHANAN PALEMBANG,2020-2021,183667,Swasta,151,7,6
Sukarami,SD MUHAMMADIYAH 18 PALEMBANG,2020-2021,183667,Swasta,495,25,19
Sukarami,SD NEGERI 114 PALEMBANG,2020-2021,183667,Negeri,772,30,23
Sukarami,SD NEGERI 115 PALEMBANG,2020-2021,183667,Negeri,834,32,27
Sukarami,SD NEGERI 116 PALEMBANG,2020-2021,183667,Negeri,670,21,19
Sukarami,SD NEGERI 117 PALEMBANG,2020-2021,183667,Negeri,933,24,26
Sukarami,SD NEGERI 118 PALEMBANG,2020-2021,183667,Negeri,685,22,20
Sukarami,SD NEGERI 119 PALEMBANG,2020-2021,183667,Negeri,737,26,23
Sukarami,SD NEGERI 120 PALEMBANG,2020-2021,183667,Negeri,665,24,20
Sukarami,SD NEGERI 121 PALEMBANG,2020-2021,183667,Negeri,472,13,16
Sukarami,SD NEGERI 122 PALEMBANG,2020-2021,183667,Negeri,604,19,19
Sukarami,SD NEGERI 123 PALEMBANG,2020-2021,183667,Negeri,721,17,20
Sukarami,SD NEGERI 124 PALEMBANG,2020-2021,183667,Negeri,660,23,20
Sukarami,SD NEGERI 125 PALEMBANG,2020-2021,183667,Negeri,428,18,15
Sukarami,SD NEGERI 126 PALEMBANG,2020-2021,183667,Negeri,667,21,19
Sukarami,SD NEGERI 127 PALEMBANG,2020-2021,183667,Negeri,757,30,25
Sukarami,SD NEGERI 128 PALEMBANG,2020-2021,183667,Negeri,420,14,12
Sukarami,SD NEGERI 129 PALEMBANG,2020-2021,183667,Negeri,1294,39,33
Sukarami,SD NEGERI 130 PALEMBANG,2020-2021,183667,Negeri,847,34,24
Sukarami,SD NEGERI 131 PALEMBANG,2020-2021,183667,Negeri,1062,32,30
Sukarami,SD NEGERI 132 PALEMBANG,2020-2021,183667,Negeri,944,31,31
Sukarami,SD NEGERI 133 PALEMBANG,2020-2021,183667,Negeri,722,20,21
Sukarami,SD NEGERI 134 PALEMBANG,2020-2021,183667,Negeri,1353,31,32
Sukarami,SD NEGERI 135 PALEMBANG,2020-2021,183667,Negeri,1148,41,35
Sukarami,SD BINA BANGSA PALEMBANG,2021-2022,18764,Swasta,69,7,6
Sukarami,SD ISLAM CENDIKIA FAIHA,2021-2022,18764,Swasta,318,28,13
Sukarami,SD IT ALHANAN PALEMBANG,2021-2022,18764,Swasta,142,13,6
Sukarami,SD MUHAMMADIYAH 18 PALEMBANG,2021-2022,18764,Swasta,486,25,18
Sukarami,SD NEGERI 114 PALEMBANG,2021-2022,18764,Negeri,758,27,23
Sukarami,SD NEGERI 115 PALEMBANG,2021-2022,18764,Negeri,770,28,26
Sukarami,SD NEGERI 116 PALEMBANG,2021-2022,18764,Negeri,722,25,23
Sukarami,SD NEGERI 117 PALEMBANG,2021-2022,18764,Negeri,924,31,27
Sukarami,SD NEGERI 118 PALEMBANG,2021-2022,18764,Negeri,686,23,20
Sukarami,SD NEGERI 119 PALEMBANG,2021-2022,18764,Negeri,760,26,22
Sukarami,SD NEGERI 120 PALEMBANG,2021-2022,18764,Negeri,652,23,20
Sukarami,SD NEGERI 121 PALEMBANG,2021-2022,18764,Negeri,477,18,17
Sukarami,SD NEGERI 122 PALEMBANG,2021-2022,18764,Negeri,637,22,22
Sukarami,SD NEGERI 123 PALEMBANG,2021-2022,18764,Negeri,748,23,22
Sukarami,SD NEGERI 124 PALEMBANG,2021-2022,18764,Negeri,695,25,20
Sukarami,SD NEGERI 125 PALEMBANG,2021-2022,18764,Negeri,456,17,15
Sukarami,SD NEGERI 126 PALEMBANG,2021-2022,18764,Negeri,644,25,22
Sukarami,SD NEGERI 127 PALEMBANG,2021-2022,18764,Negeri,691,28,24
Sukarami,SD NEGERI 128 PALEMBANG,2021-2022,18764,Negeri,405,13,12
Sukarami,SD NEGERI 129 PALEMBANG,2021-2022,18764,Negeri,1269,41,38
Sukarami,SD NEGERI 130 PALEMBANG,2021-2022,18764,Negeri,794,35,24
Sukarami,SD NEGERI 131 PALEMBANG,2021-2022,18764,Negeri,938,34,26
Sukarami,SD NEGERI 132 PALEMBANG,2021-2022,18764,Negeri,886,32,28
Sukarami,SD NEGERI 133 PALEMBANG,2021-2022,18764,Negeri,712,21,21
Sukarami,SD NEGERI 134 PALEMBANG,2021-2022,18764,Negeri,1494,31,34
Sukarami,SD NEGERI 135 PALEMBANG,2021-2022,18764,Negeri,1026,31,29
Sukarami,SD ALAM INDONESIA,2022-2023,196752,Swasta,0,0,0
Sukarami,SD BINA BANGSA PALEMBANG,2022-2023,196752,Swasta,0,0,0
Sukarami,SD ISLAM AL FARUQ,2022-2023,196752,Swasta,50,2,4
Sukarami,SD ISLAM CENDIKIA FAIHA,2022-2023,196752,Swasta,346,36,13
Sukarami,SD IT ALHANAN PALEMBANG,2022-2023,196752,Swasta,138,9,6
Sukarami,SD IT INSAN MANDIRI CENDEKIA PALEMBANG,2022-2023,196752,Swasta,316,18,14
Sukarami,SD MUHAMMADIYAH 18 PALEMBANG,2022-2023,196752,Swasta,491,28,18
Sukarami,SD NEGERI 114 PALEMBANG,2022-2023,196752,Negeri,742,30,22
Sukarami,SD NEGERI 115 PALEMBANG,2022-2023,196752,Negeri,761,30,25
Sukarami,SD NEGERI 116 PALEMBANG,2022-2023,196752,Negeri,760,22,22
Sukarami,SD NEGERI 117 PALEMBANG,2022-2023,196752,Negeri,968,33,29
Sukarami,SD NEGERI 118 PALEMBANG,2022-2023,196752,Negeri,683,25,21
Sukarami,SD NEGERI 119 PALEMBANG,2022-2023,196752,Negeri,802,22,23
Sukarami,SD NEGERI 120 PALEMBANG,2022-2023,196752,Negeri,666,23,21
Sukarami,SD NEGERI 121 PALEMBANG,2022-2023,196752,Negeri,501,18,17
Sukarami,SD NEGERI 122 PALEMBANG,2022-2023,196752,Negeri,726,24,24
Sukarami,SD NEGERI 123 PALEMBANG,2022-2023,196752,Negeri,829,22,26
Sukarami,SD NEGERI 124 PALEMBANG,2022-2023,196752,Negeri,710,25,20
Sukarami,SD NEGERI 125 PALEMBANG,2022-2023,196752,Negeri,486,16,14
Sukarami,SD NEGERI 126 PALEMBANG,2022-2023,196752,Negeri,633,23,21
Sukarami,SD NEGERI 127 PALEMBANG,2022-2023,196752,Negeri,610,25,22
Sukarami,SD NEGERI 128 PALEMBANG,2022-2023,196752,Negeri,375,14,13
Sukarami,SD NEGERI 129 PALEMBANG,2022-2023,196752,Negeri,1211,40,33
Sukarami,SD NEGERI 130 PALEMBANG,2022-2023,196752,Negeri,780,30,24
Sukarami,SD NEGERI 131 PALEMBANG,2022-2023,196752,Negeri,1085,34,32
Sukarami,SD NEGERI 132 PALEMBANG,2022-2023,196752,Negeri,882,26,28
Sukarami,SD NEGERI 133 PALEMBANG,2022-2023,196752,Negeri,699,23,22
Sukarami,SD NEGERI 134 PALEMBANG,2022-2023,196752,Negeri,1587,33,39
Sukarami,SD NEGERI 135 PALEMBANG,2022-2023,196752,Negeri,933,25,27
Sukarami,SD ALAM INDONESIA,2023-2024,20537,Swasta,37,3,6
Sukarami,SD ISLAM AL FARUQ,2023-2024,20537,Swasta,56,6,5
Sukarami,SD ISLAM CENDIKIA FAIHA,2023-2024,20537,Swasta,344,29,14
Sukarami,SD IT ALHANAN PALEMBANG,2023-2024,20537,Swasta,124,8,6
Sukarami,SD IT INSAN MANDIRI CENDEKIA PALEMBANG,2023-2024,20537,Swasta,372,23,15
Sukarami,SD MUHAMMADIYAH 18 PALEMBANG,2023-2024,20537,Swasta,524,29,19
Sukarami,SD NEGERI 114 PALEMBANG,2023-2024,20537,Negeri,703,28,23
Sukarami,SD NEGERI 115 PALEMBANG,2023-2024,20537,Negeri,774,30,25
Sukarami,SD NEGERI 116 PALEMBANG,2023-2024,20537,Negeri,778,29,24
Sukarami,SD NEGERI 117 PALEMBANG,2023-2024,20537,Negeri,972,32,29
Sukarami,SD NEGERI 118 PALEMBANG,2023-2024,20537,Negeri,699,27,22
Sukarami,SD NEGERI 119 PALEMBANG,2023-2024,20537,Negeri,835,24,24
Sukarami,SD NEGERI 120 PALEMBANG,2023-2024,20537,Negeri,685,28,22
Sukarami,SD NEGERI 121 PALEMBANG,2023-2024,20537,Negeri,501,24,17
Sukarami,SD NEGERI 122 PALEMBANG,2023-2024,20537,Negeri,861,24,26
Sukarami,SD NEGERI 123 PALEMBANG,2023-2024,20537,Negeri,889,27,27
Sukarami,SD NEGERI 124 PALEMBANG,2023-2024,20537,Negeri,769,25,22
Sukarami,SD NEGERI 125 PALEMBANG,2023-2024,20537,Negeri,503,19,15
Sukarami,SD NEGERI 126 PALEMBANG,2023-2024,20537,Negeri,633,30,24
Sukarami,SD NEGERI 127 PALEMBANG,2023-2024,20537,Negeri,798,27,25
Sukarami,SD NEGERI 128 PALEMBANG,2023-2024,20537,Negeri,369,15,12
Sukarami,SD NEGERI 129 PALEMBANG,2023-2024,20537,Negeri,12,37,38
Sukarami,SD NEGERI 130 PALEMBANG,2023-2024,20537,Negeri,702,33,24
Sukarami,SD NEGERI 131 PALEMBANG,2023-2024,20537,Negeri,1082,33,34
Sukarami,SD NEGERI 132 PALEMBANG,2023-2024,20537,Negeri,973,37,30
Sukarami,SD NEGERI 133 PALEMBANG,2023-2024,20537,Negeri,671,28,22
Sukarami,SD NEGERI 134 PALEMBANG,2023-2024,20537,Negeri,1622,46,41
Sukarami,SD NEGERI 135 PALEMBANG,2023-2024,20537,Negeri,895,41,26
Sukarami,SD PELITA SRIWIJAYA,2023-2024,20537,Swasta,11,1,1
Sukarami,SD ALAM INDONESIA,2024-2025,212241,Swasta,41,6,6
Sukarami,SD HIGHSCOPE INDONESIA,2024-2025,212241,Swasta,96,12,7
Sukarami,SD ISLAM AL FARUQ,2024-2025,212241,Swasta,63,7,6
Sukarami,SD ISLAM CENDIKIA FAIHA,2024-2025,212241,Swasta,357,28,14
Sukarami,SD IT ALHANAN PALEMBANG,2024-2025,212241,Swasta,130,7,6
Sukarami,SD IT INSAN MANDIRI CENDEKIA PALEMBANG,2024-2025,212241,Swasta,451,21,18
Sukarami,SD MUHAMMADIYAH 18 PALEMBANG,2024-2025,212241,Swasta,546,28,20
Sukarami,SD NEGERI 114 PALEMBANG,2024-2025,212241,Negeri,704,28,24
Sukarami,SD NEGERI 115 PALEMBANG,2024-2025,212241,Negeri,742,32,24
Sukarami,SD NEGERI 116 PALEMBANG,2024-2025,212241,Negeri,762,33,24
Sukarami,SD NEGERI 117 PALEMBANG,2024-2025,212241,Negeri,878,39,28
Sukarami,SD NEGERI 118 PALEMBANG,2024-2025,212241,Negeri,696,29,22
Sukarami,SD NEGERI 119 PALEMBANG,2024-2025,212241,Negeri,825,30,25
Sukarami,SD NEGERI 120 PALEMBANG,2024-2025,212241,Negeri,699,29,23
Sukarami,SD NEGERI 121 PALEMBANG,2024-2025,212241,Negeri,511,24,18
Sukarami,SD NEGERI 122 PALEMBANG,2024-2025,212241,Negeri,892,34,28
Sukarami,SD NEGERI 123 PALEMBANG,2024-2025,212241,Negeri,973,32,30
Sukarami,SD NEGERI 124 PALEMBANG,2024-2025,212241,Negeri,873,28,25
Sukarami,SD NEGERI 125 PALEMBANG,2024-2025,212241,Negeri,560,22,19
Sukarami,SD NEGERI 126 PALEMBANG,2024-2025,212241,Negeri,623,29,24
Sukarami,SD NEGERI 127 PALEMBANG,2024-2025,212241,Negeri,766,38,25
Sukarami,SD NEGERI 128 PALEMBANG,2024-2025,212241,Negeri,384,17,13
Sukarami,SD NEGERI 129 PALEMBANG,2024-2025,212241,Negeri,1213,49,42
Sukarami,SD NEGERI 130 PALEMBANG,2024-2025,212241,Negeri,696,31,24
Sukarami,SD NEGERI 131 PALEMBANG,2024-2025,212241,Negeri,1044,42,35
Sukarami,SD NEGERI 132 PALEMBANG,2024-2025,212241,Negeri,936,39,30
Sukarami,SD NEGERI 133 PALEMBANG,2024-2025,212241,Negeri,650,27,23
Sukarami,SD NEGERI 134 PALEMBANG,2024-2025,212241,Negeri,1531,49,41
Sukarami,SD NEGERI 135 PALEMBANG,2024-2025,212241,Negeri,830,37,25
Sukarami,SD PELITA SRIWIJAYA,2024-2025,212241,Swasta,56,7,5
